ID;MedoideCalculado;CoordCSV;DistanciaDoCentro;Area;Perimetro;Compacidade;Excentricidade
8920;(50,54);(50,50);4.0;1678;208;2.051751924293135;0.6271088964797544
8921;(48,47);(50,50);3.605551275463989;1844;246;2.6115565445089857;0.31941052770563466
8922;(46,50);(50,50);4.0;311;84;1.8054618624701182;0.6459994563539243
4246;(65,46);(50,50);15.524174696260024;2288;240;2.0033489340238573;0.732078987641482
4247;(43,52);(50,50);7.280109889280518;1348;208;2.5540354072432345;0.5672012937714067
4248;(48,56);(50,50);6.324555320336759;786;140;1.9843746085249037;0.5879302179274267
4249;(57,52);(50,50);7.280109889280518;746;140;2.090775391823826;0.8679924292193226
4250;(60,51);(50,50);10.04987562112089;1167;182;2.258718224068527;0.7132506306206327
4251;(49,58);(50,50);8.06225774829855;771;144;2.140231452628756;0.39569955495458553
4252;(45,48);(50,50);5.385164807134504;735;148;2.3715169207380105;0.5162948228564013
4253;(43,54);(50,50);8.06225774829855;1083;403;11.933608103698814;0.8672516332092639
4254;(40,51);(50,50);10.04987562112089;795;140;1.961909990315188;0.3837068777435991
4255;(59,54);(50,50);9.848857801796104;1284;176;1.9197755129340148;0.6338528893065705
4256;(41,47);(50,50);9.486832980505138;905;150;1.9784454251754948;0.7387070360732471
4257;(53,62);(50,50);12.36931687685298;667;126;1.8941108519692134;0.8575504401186068
4258;(53,52);(50,50);3.605551275463989;546;138;2.775592249305911;0.446130619842347
4259;(43,51);(50,50);7.0710678118654755;1156;252;4.371529198143478;0.6598976473886787
2584;(43,52);(50,50);7.280109889280518;2479;450;6.500378373559663;0.8187603919771258
2585;(55,52);(50,50);5.385164807134504;2187;362;4.768244252979957;0.9139151164177084
2586;(47,45);(50,50);5.830951894845301;1399;188;2.0104261288920475;0.7654462821213556
2587;(47,46);(50,50);5.0;847;142;1.8944511644067163;0.6107069314123151
2588;(60,61);(50,50);14.866068747318506;1225;286;5.313566418426396;0.6271373568126696
2589;(50,49);(50,50);1.0;1235;220;3.1186636622055603;0.48580513709947126
2590;(41,44);(50,50);10.816653826391969;766;160;2.6595081874363715;0.5402425594972745
2591;(49,43);(50,50);7.0710678118654755;1860;336;4.830095821317908;0.7252721909687199
2592;(52,52);(50,50);2.8284271247461903;1335;238;3.376469137264914;0.4544245808702313
2593;(52,50);(50,50);2.0;1194;208;2.8834503592662313;0.2997096648714733
2594;(55,48);(50,50);5.385164807134504;833;148;2.0925149300629506;0.5365661119529885
2595;(51,49);(50,50);1.4142135623730951;811;156;2.3879128822961557;0.44855135683682745
2596;(56,49);(50,50);6.082762530298219;1176;184;2.290965031173133;0.416530493549333
2597;(53,52);(50,50);3.605551275463989;1084;210;3.23742296602979;0.5153087276082431
2598;(49,52);(50,50);2.23606797749979;386;136;3.8131215381187777;0.7797757532250726
2599;(46,55);(50,50);6.4031242374328485;1174;218;3.2213285841138135;0.6681958118492819
2600;(58,47);(50,50);8.54400374531753;1059;226;3.8380537645711263;0.5230297762758885
2601;(54,46);(50,50);5.656854249492381;879;148;1.9830090292860498;0.6882765581292619
2602;(48,44);(50,50);6.324555320336759;1316;256;3.962909707625552;0.6251810848160383
2603;(52,55);(50,50);5.385164807134504;1098;168;2.0455323833450154;0.20645348097318048
2604;(47,56);(50,50);6.708203932499369;976;158;2.0354221308125386;0.7346867584953902
2605;(49,59);(50,50);9.055385138137417;916;168;2.4519591232672786;0.5359617926942443
2606;(47,53);(50,50);4.242640687119285;690;168;3.255064575235981;0.811731069813494
2607;(51,59);(50,50);9.055385138137417;957;250;5.197065801067637;0.5293400057140472
2608;(50,48);(50,50);2.0;893;164;2.396770072452193;0.7953209682885307
2609;(51,53);(50,50);3.1622776601683795;893;174;2.6979703566910547;0.4933453244096544
2610;(43,48);(50,50);7.280109889280518;805;150;2.2242150432097176;0.7163255986303698
2611;(44,51);(50,50);6.082762530298219;813;156;2.3820385578624634;0.7469262177678472
2612;(46,41);(50,50);9.848857801796104;1373;262;3.9785258243263164;0.7854524257809137
2613;(58,52);(50,50);8.246211251235321;1247;218;3.0327504071769185;0.7956896279923221
2614;(41,52);(50,50);9.219544457292887;1237;212;2.891293355829484;0.8012030816608231
2615;(47,54);(50,50);5.0;621;122;1.9072964355714737;0.774680734093354
2616;(49,40);(50,50);10.04987562112089;1433;282;4.416133180195355;0.9036843162058809
2617;(52,61);(50,50);11.180339887498949;1680;284;3.820476514886878;0.909889457658867
2618;(52,63);(50,50);13.152946437965905;2503;463;6.8153987206685;0.8699397124746937
2619;(44,53);(50,50);6.708203932499369;850;186;3.2388967124748302;0.5507067344412854
2620;(57,37);(50,50);14.7648230602334;2084;420;6.735828205712653;0.8924018295042975
2621;(42,58);(50,50);11.313708498984761;1996;402;6.4429046651860356;0.8976646722845413
2622;(48,53);(50,50);3.605551275463989;1194;242;3.9031616780710885;0.6961963447219022
2623;(48,58);(50,50);8.246211251235321;1151;222;3.407381501016929;0.8694718286383568
2624;(55,61);(50,50);12.083045973594572;1494;266;3.768797574769126;0.860801169498889
2625;(50,50);(50,50);0.0;354;134;4.03642112734191;0.7719669584352957
2626;(52,53);(50,50);3.605551275463989;1082;172;2.1758039909568536;0.508363126687646
2627;(58,55);(50,50);9.433981132056603;1028;178;2.4526581794375546;0.7818605748917484
2628;(63,54);(50,50);13.601470508735444;929;188;3.0275416085252687;0.8741939680616037
2629;(50,49);(50,50);1.0;1412;182;1.866801818334257;0.4887529321740564
5703;(49,48);(50,50);2.23606797749979;414;98;1.8460435669741098;0.6893286425239219
5704;(50,53);(50,50);3.0;545;118;2.033094887717019;0.8637219261434743
5705;(51,53);(50,50);3.1622776601683795;516;106;1.7328148649036204;0.722776791770101
5706;(50,53);(50,50);3.0;647;118;1.7125760646147996;0.5653649141021819
5707;(48,48);(50,50);2.8284271247461903;390;96;1.8804768660703943;0.34370452499590165
5708;(52,48);(50,50);2.8284271247461903;839;119;1.3431425203363112;0.6224258183462476
5709;(54,55);(50,50);6.4031242374328485;389;128;3.351663994367112;0.8210816700143795
5710;(51,50);(50,50);1.0;616;124;1.986336367679369;0.682641706853375
5711;(49,53);(50,50);3.1622776601683795;560;114;1.8467657503770285;0.63909024217437
5712;(50,50);(50,50);0.0;837;132;1.6565804829349966;0.7547914985563651
5713;(59,59);(50,50);12.727922061357855;1247;240;3.675751692900229;0.9559092363283206
5714;(41,41);(50,50);12.727922061357855;1175;238;3.836243658083966;0.9508087055008503
5715;(47,50);(50,50);3.0;805;130;1.670632632455299;0.4554827143531904
5716;(46,48);(50,50);4.47213595499958;1041;172;2.2614984805142324;0.7099990137627855
5717;(47,51);(50,50);3.1622776601683795;1817;214;2.005685133141563;0.7247961562717701
5718;(52,46);(50,50);4.47213595499958;1812;260;2.9687842585574296;0.5390590816401514
7617;(47,53);(50,50);4.242640687119285;1712;360;6.024088967496973;0.8324888465911658
7618;(50,55);(50,50);5.0;899;186;3.0623606291475034;0.5020419867619257
7619;(50,55);(50,50);5.0;480;106;1.8627759797713919;0.691584698718255
7620;(46,55);(50,50);6.4031242374328485;726;174;3.3185778629822473;0.7376319757130996
7621;(46,55);(50,50);6.4031242374328485;795;136;1.8514024071872304;0.6159443102496429
7622;(43,51);(50,50);7.0710678118654755;816;162;2.5593519157498172;0.636101699181798
7623;(43,60);(50,50);12.206555615733702;1168;228;3.541742534969644;0.8209301956704472
7624;(58,65);(50,50);17.0;905;162;2.307658743924697;0.7955772728099987
7625;(48,56);(50,50);6.324555320336759;1386;224;2.8808652325320856;0.7596419382207046
7626;(51,68);(50,50);18.027756377319946;1434;250;3.468334708243884;0.7906787727950348
7627;(50,54);(50,50);4.0;770;138;1.9681472313260095;0.7250555016367453
7628;(46,43);(50,50);8.06225774829855;607;124;2.015787812999162;0.8418128170022268
7629;(49,52);(50,50);2.23606797749979;1105;158;1.7978027146362332;0.5201201519172894
7630;(51,57);(50,50);7.0710678118654755;522;114;1.9812046364198008;0.7153694196231982
7631;(47,60);(50,50);10.44030650891055;1202;200;2.6481687702478425;0.8722902295425289
7632;(55,44);(50,50);7.810249675906654;1602;222;2.448124911155109;0.6608273680206656
7633;(53,54);(50,50);5.0;1559;236;2.842942177821104;0.7923387491210242
7634;(48,52);(50,50);2.8284271247461903;705;142;2.276028562060268;0.8574644162054793
7635;(53,49);(50,50);3.1622776601683795;697;138;2.174280298595448;0.4512467452719376
7636;(49,55);(50,50);5.0990195135927845;883;148;1.9740259759257508;0.4830151110699473
7637;(52,53);(50,50);3.605551275463989;159;70;2.4523874878939846;0.2568758486493595
7638;(50,53);(50,50);3.0;810;168;2.7728327863121325;0.830979595413494
7639;(53,53);(50,50);4.242640687119285;502;104;1.7145616180099004;0.6029749870926938
7640;(62,64);(50,50);18.439088914585774;1884;526;11.686399425396294;0.7901314696169905
7641;(53,54);(50,50);5.0;1030;162;2.0276030711183015;0.5970411781902882
7642;(44,48);(50,50);6.324555320336759;1409;320;5.783344986731755;0.534021112497135
7643;(57,54);(50,50);8.06225774829855;1020;168;2.201955447953752;0.46789547707769347
7644;(44,47);(39,50);5.830951894845301;1756;226;2.3146349297726783;0.416750143944733
7645;(43,48);(50,50);7.280109889280518;403;124;3.0361866066761576;0.9171617971323541
7646;(44,56);(50,50);8.48528137423857;1135;164;1.8857406825548975;0.5160663659750223
7647;(50,50);(50,50);0.0;1052;172;2.237851633284521;0.5218679373468507
7648;(50,51);(50,50);1.0;1072;160;1.9003575294554669;0.6701395552719603
7649;(46,47);(50,50);5.0;991;164;2.1597534558020266;0.330050815334261
7650;(53,49);(50,50);3.1622776601683795;2158;272;2.7282018789876705;0.8910721901982209
7651;(48,49);(50,50);2.23606797749979;459;102;1.8037560217081472;0.7595087261310848
9969;(51,49);(50,50);1.4142135623730951;1030;154;1.832290597265723;0.6280482106737619
9970;(56,48);(50,50);6.324555320336759;1223;194;2.448877938759842;0.6248522783936812
9971;(44,63);(50,50);14.317821063276353;1862;236;2.3803151746633198;0.8658076024349409
9972;(53,59);(50,50);9.486832980505138;844;154;2.2360892359996387;0.8784758694679942
9973;(52,50);(50,50);2.0;930;148;1.874263372841331;0.702435226440588
9974;(48,54);(50,50);4.47213595499958;883;136;1.666891182008888;0.4728511781746036
9975;(51,52);(50,50);2.23606797749979;610;140;2.5569154791812694;0.6014657314630584
9976;(51,53);(50,50);3.1622776601683795;670;136;2.1968133040505196;0.7652106122109587
9977;(54,53);(50,50);5.0;668;120;1.7154425003916862;0.6744126879576163
9978;(52,55);(50,50);5.385164807134504;657;118;1.6865094578474509;0.5636648166445382
9979;(48,49);(50,50);2.23606797749979;690;120;1.6607472322632557;0.43917748803651074
9980;(45,52);(50,50);5.385164807134504;671;124;1.8235219113122079;0.7213179561687184
9981;(52,51);(50,50);2.23606797749979;681;118;1.6270730011832237;0.6774686603157618
9982;(48,56);(50,50);6.324555320336759;1591;182;1.6567719468811883;0.5544822247705833
9983;(44,54);(50,50);7.211102550927978;1263;174;1.907591075633501;0.31981525441133324
9984;(53,46);(50,50);5.0;1043;178;2.4173850512577237;0.674974048861091
9985;(51,54);(50,50);4.123105625617661;1477;232;2.8999172840142773;0.5942066402224809
9986;(53,56);(50,50);6.708203932499369;1411;228;2.931789710024482;0.8302355875672918
9987;(51,58);(50,50);8.06225774829855;1367;190;2.1014972368754288;0.8444601900659308
9988;(48,46);(50,50);4.47213595499958;741;281;8.479779663616158;0.9288569414301567
9989;(57,53);(50,50);7.615773105863909;1262;210;2.780797539759344;0.8548002619724803
9990;(45,56);(50,50);7.810249675906654;1229;174;1.9603641403784473;0.7344109530605794
9991;(49,54);(50,50);4.123105625617661;1719;238;2.622214251453554;0.8747234471949557
9992;(49,55);(50,50);5.0990195135927845;571;186;4.821474966030833;0.8132251777274432
9993;(53,53);(50,50);4.242640687119285;672;182;3.9225062016190035;0.6773200836568969
9994;(42,57);(50,50);10.63014581273465;2257;163;0.9367717507772635;0.959169477153227
9995;(43,44);(50,50);9.219544457292887;954;174;2.525458625288377;0.8411224402831441
9996;(42,51);(50,50);8.06225774829855;1187;210;2.9565008383962024;0.38567243077256574
9997;(46,55);(50,50);6.4031242374328485;951;156;2.036379965869803;0.5755038011002888
9998;(53,55);(50,50);5.830951894845301;1434;228;2.884766583573601;0.8484917173532546
9999;(43,43);(50,50);9.899494936611665;1461;238;3.085274673681492;0.8395225267697555
10000;(47,51);(50,50);3.1622776601683795;900;184;2.9935276407328937;0.9472809774307822
10001;(48,56);(50,50);6.324555320336759;1355;172;1.7374316739596427;0.495538135855291
10002;(48,55);(50,50);5.385164807134504;916;140;1.7027493911578324;0.38743426285961247
10003;(52,54);(50,50);4.47213595499958;1126;170;2.0424413212059394;0.14878536498728154
10004;(52,55);(50,50);5.385164807134504;1298;180;1.9863714006846722;0.6503296093469186
10005;(44,53);(50,50);6.708203932499369;1715;206;1.969066811967251;0.8367684133939611
10006;(47,46);(50,50);5.0;1391;170;1.6533349587907171;0.5681473994682603
10007;(46,46);(50,50);5.656854249492381;2214;268;2.5815593117959104;0.5459312615379505
10008;(54,51);(50,50);4.123105625617661;1159;212;3.085875652425429;0.7308571678146139
10009;(52,55);(50,50);5.385164807134504;1837;226;2.212574271464792;0.8439058085332917
10010;(49,48);(50,50);2.23606797749979;560;112;1.782535362629228;0.6174064979612299
10011;(50,46);(50,50);4.0;666;122;1.7784250547896174;0.7708954759098389
10012;(54,49);(50,50);4.123105625617661;720;124;1.6994211145701268;0.6473079648402633
10013;(47,53);(50,50);4.242640687119285;807;150;2.2187027382699163;0.8733659155011348
10014;(49,51);(50,50);1.4142135623730951;1243;164;1.721895152614488;0.6721365971517116
10015;(64,54);(50,50);14.560219778561036;1535;214;2.374156278122619;0.9127537147200203
6203;(49,51);(50,50);1.4142135623730951;896;186;3.072614068754024;0.38283153431477246
6204;(47,50);(50,50);3.0;693;146;2.4477249400770864;0.7717763135981277
6205;(49,52);(50,50);2.23606797749979;503;108;1.8453113878964884;0.8078236649718111
6206;(47,49);(50,50);3.1622776601683795;274;76;1.6775163344868385;0.584344982461153
6207;(48,53);(50,50);3.605551275463989;359;84;1.5640630619170106;0.14290033989202827
6208;(34,35);(50,27);17.88854381999832;407;114;2.541004472263233;0.41530722586309027
6209;(47,50);(50,50);3.0;530;114;1.951299660775728;0.8301690523389678
6210;(47,54);(50,50);5.0;565;110;1.7042254968247201;0.479594385743308
6211;(51,51);(50,50);1.4142135623730951;973;142;1.6491265531885806;0.7235378117396285
6212;(45,52);(50,50);5.385164807134504;364;86;1.616909284488541;0.38585564094441244
6213;(49,52);(50,50);2.23606797749979;390;86;1.5091153321893052;0.3539886184447813
6214;(42,51);(50,50);8.06225774829855;855;132;1.6217051043468915;0.6313051216341106
6215;(49,50);(50,50);1.0;264;72;1.5626121685386087;0.4168069447156654
6216;(46,48);(50,50);4.47213595499958;728;122;1.6269657781454467;0.3580966662016989
6217;(45,51);(50,50);5.0990195135927845;523;106;1.7096223141305316;0.6666254260757188
6218;(43,51);(50,50);7.0710678118654755;619;118;1.79004315639059;0.5691601102152611
6219;(52,53);(50,50);3.605551275463989;545;110;1.7667658820292969;0.5174970475222003
6220;(54,49);(50,50);4.123105625617661;942;168;2.3842829691218967;0.8724077890068471
6221;(45,52);(50,50);5.385164807134504;474;104;1.8158437389050002;0.6570833510094607
6222;(48,49);(50,50);2.23606797749979;282;76;1.6299272186148714;0.4214486360519367
6223;(53,57);(50,50);7.615773105863909;764;130;1.760287001474497;0.42460712062859995
6224;(46,47);(50,50);5.0;225;68;1.6354054596820535;0.4366819560481184
6225;(49,54);(50,50);4.123105625617661;283;76;1.624167758478423;0.6232178193014534
6226;(48,51);(50,50);2.23606797749979;762;126;1.6579684229179334;0.37363853705275873
5649;(51,53);(48,50);4.242640687119285;942;142;1.703397172242557;0.3324972968930917
5650;(51,54);(50,50);4.123105625617661;582;140;2.6799285950181693;0.5971383250208546
5651;(50,50);(50,50);0.0;1083;158;1.8343231760600534;0.5973260076367449
5652;(49,50);(50,50);1.0;716;124;1.7089150872772225;0.46532972038544934
5653;(49,55);(50,50);5.0990195135927845;832;134;1.7174195662007647;0.7004806383367564
5654;(50,47);(50,50);3.0;759;156;2.55151165684082;0.5276392712601614
5655;(51,50);(50,50);1.0;617;122;1.9196614043596194;0.38357156534323145
5656;(51,44);(50,50);6.082762530298219;648;132;2.1397497904577043;0.8683063213532575
5657;(47,54);(50,50);5.0;1005;150;1.7815851838645;0.5310861673807822
5658;(53,50);(50,50);3.0;345;158;5.7581797091972104;0.9125712019299146
5659;(47,50);(50,50);3.0;893;146;1.8995222659276827;0.7652891388263001
5660;(50,50);(50,50);0.0;545;140;2.8618687014689437;0.4366347801278201
5661;(52,58);(50,50);8.246211251235321;970;172;2.4270308435209444;0.6642771850584493
5662;(53,52);(50,50);3.605551275463989;523;102;1.583028707388221;0.5563001075347643
5663;(47,46);(50,50);5.0;942;142;1.703397172242557;0.5533241972873993
5664;(51,48);(50,50);2.23606797749979;627;140;2.487589222169975;0.5885068009314589
5665;(42,51);(50,50);8.06225774829855;1536;204;2.15605211969802;0.8294273934873477
11113;(47,53);(50,50);4.242640687119285;1460;184;1.8453252579860302;0.4990429650514816
11114;(48,51);(50,50);2.23606797749979;1685;196;1.8142718972754455;0.5905000144986798
11115;(50,53);(50,50);3.0;715;124;1.7113051783083795;0.715220175643495
11116;(48,54);(50,50);4.47213595499958;895;136;1.6445418030322325;0.5389940740473385
11117;(48,54);(50,50);4.47213595499958;418;94;1.6821687525837168;0.49518285220923863
11118;(54,47);(50,50);5.0;373;92;1.805747236367027;0.5317132063175328
11119;(47,51);(50,50);3.1622776601683795;557;108;1.6664122587287855;0.6355937294805515
11120;(47,52);(50,50);3.605551275463989;755;126;1.6733403155807487;0.632395463066159
11121;(53,47);(50,50);4.242640687119285;307;78;1.5770336706369563;0.5590778373791541
11122;(47,47);(50,50);4.242640687119285;388;90;1.6612822668097325;0.5211717070171469
11123;(51,50);(50,50);1.0;297;78;1.6301324474260794;0.2806789128695447
11124;(52,49);(50,50);2.23606797749979;649;116;1.6499144177538858;0.5586540963138047
11125;(45,50);(50,50);5.0;492;114;2.1020097971771055;0.8820642012103254
11126;(44,55);(50,50);7.810249675906654;1046;170;2.1986509824836404;0.5543618694268312
11127;(58,43);(50,50);10.63014581273465;859;174;2.8047584732539135;0.9172851875686484
11128;(48,44);(50,50);6.324555320336759;345;86;1.7059564624748664;0.8111379278157422
11129;(45,48);(50,50);5.385164807134504;1032;202;3.146394524186869;0.8811774402211184
